Company,Year,Revenue,Broker,Broker_fee,Broker_fee_percentage,D&O Limit,E&O Limit,Price
1967,1/1/2021,2348570,Broker B,4000,0.1,500000,100000,44000
1976,1/1/2021,11174493,Broker B,5364,0.1,1000000,250000,59006
1978,1/1/2021,5503926,Broker B,4000,0.1,500000,100000,44000
1983,1/1/2021,6425088,Broker B,5758,0.1,500000,100000,63343
1991,1/1/2021,14625367,Broker B,5927,0.1,1000000,250000,65202
1995,1/1/2021,24227462,Broker B,15213,0.1,2000000,1000000,167353
2001,1/1/2021,10428225,Broker B,5364,0.1,1000000,250000,59006
2009,1/1/2021,18400109,Broker B,8749,0.1,1500000,500000,96242
2025,1/1/2021,14851613,Broker B,5500,0.1,1000000,250000,60500
2038,1/1/2021,25990521,Broker B,11381,0.1,2000000,1000000,125198
2039,1/1/2021,12527168,Broker B,7917,0.1,1000000,250000,87097
2046,1/1/2021,1392569,Broker B,4440,0.1,500000,100000,48840
2054,1/1/2021,7087832,Broker B,4928,0.1,500000,100000,54212
2059,1/1/2021,16894837,Broker B,8000,0.1,1500000,500000,88000
2061,1/1/2021,22730307,Broker B,9563,0.1,2000000,1000000,105201
2077,1/1/2021,6069135,Broker B,5150,0.1,500000,100000,56650
2080,1/1/2021,15503126,Broker B,9017,0.1,1500000,500000,99191
2088,1/1/2021,13191608,Broker B,6363,0.1,1000000,250000,69994
2094,1/1/2021,21257934,Broker B,9279,0.1,2000000,1000000,102073
2096,1/1/2021,6424251,Broker B,4000,0.1,500000,100000,44000
2098,1/1/2021,18282902,Broker B,9279,0.1,1500000,500000,102073
2102,1/1/2021,21540429,Broker B,7824,0.1,2000000,1000000,86074
2105,1/1/2021,22312307,Broker B,10472,0.1,2000000,1000000,115200
2115,1/1/2021,16644002,Broker B,9279,0.1,1500000,500000,102073
2116,1/1/2021,1439313,Broker B,5150,0.1,500000,100000,56650
2126,1/1/2021,19860755,Broker B,8616,0.1,1500000,500000,94776
2137,1/1/2021,9839179,Broker B,4639,0.1,500000,100000,51036
2144,1/1/2021,9541694,Broker B,5934,0.1,500000,100000,65284
2151,1/1/2021,11964331,Broker B,7375,0.1,1000000,250000,81134
2165,1/1/2021,14135235,Broker B,6575,0.1,1000000,250000,72325
2169,1/1/2021,7598400,Broker B,4996,0.1,500000,100000,54966
2172,1/1/2021,3537617,Broker B,4996,0.1,500000,100000,54966
2182,1/1/2021,4669787,Broker B,6363,0.1,500000,100000,69994
2186,1/1/2021,20931050,Broker B,9279,0.1,2000000,1000000,102073
2188,1/1/2021,11966091,Broker B,7390,0.1,1000000,250000,81291
2193,1/1/2021,19790998,Broker B,8000,0.1,1500000,500000,88000
2209,1/1/2021,9104610,Broker B,7072,0.1,500000,100000,77792
2216,1/1/2021,17937979,Broker B,7521,0.1,1500000,500000,82741
2220,1/1/2021,18766112,Broker B,8880,0.1,1500000,500000,97680
2225,1/1/2021,19179765,Broker B,8616,0.1,1500000,500000,94776
2232,1/1/2021,18596820,Broker B,10766,0.1,1500000,500000,118431
2233,1/1/2021,10344738,Broker B,4781,0.1,1000000,250000,52600
2239,1/1/2021,7316614,Broker B,4440,0.1,500000,100000,48840
2245,1/1/2021,8280310,Broker B,4996,0.1,500000,100000,54966
2250,1/1/2021,24364869,Broker B,14340,0.1,2000000,1000000,157749
2255,1/1/2021,20434316,Broker B,9279,0.1,2000000,1000000,102073
2261,1/1/2021,17483752,Broker B,8000,0.1,1500000,500000,88000
2262,1/1/2021,14055066,Broker B,6363,0.1,1000000,250000,69994
2267,1/1/2021,16542503,Broker B,8117,0.1,1500000,500000,89290
2273,1/1/2021,9348000,Broker B,4639,0.1,500000,100000,51036
2277,1/1/2021,11622924,Broker B,7081,0.1,1000000,250000,77895
2278,1/1/2021,11102287,Broker B,7380,0.1,1000000,250000,81189
2286,1/1/2021,23826819,Broker B,12742,0.1,2000000,1000000,140166
2290,1/1/2021,19338928,Broker B,13315,0.1,1500000,500000,146470
2293,1/1/2021,16111004,Broker B,9017,0.1,1500000,500000,99191
2297,1/1/2021,24104132,Broker B,13723,0.1,2000000,1000000,150958
2301,1/1/2021,12345864,Broker B,6379,0.1,1000000,250000,70175
2305,1/1/2021,1937012,Broker B,5927,0.1,500000,100000,65202
2306,1/1/2021,19541529,Broker B,8657,0.1,1500000,500000,95231
2316,1/1/2021,14766548,Broker B,5500,0.1,1000000,250000,60500
2330,1/1/2021,3772989,Broker B,4639,0.1,500000,100000,51036
2332,1/1/2021,22971376,Broker B,12726,0.1,2000000,1000000,139989
2335,1/1/2021,17447683,Broker B,9017,0.1,1500000,500000,99191
2338,1/1/2021,7608969,Broker B,5927,0.1,500000,100000,65202
2344,1/1/2021,8847803,Broker B,5150,0.1,500000,100000,56650
2350,1/1/2021,32509272,Broker B,15233,0.1,2000000,1000000,167564
2357,1/1/2021,3159381,Broker B,5927,0.1,500000,100000,65202
2359,1/1/2021,5590717,Broker B,4000,0.1,500000,100000,44000
2368,1/1/2021,2013961,Broker B,4308,0.1,500000,100000,47388
2369,1/1/2021,14094967,Broker B,5923,0.1,1000000,250000,65158
2378,1/1/2021,16116408,Broker B,9154,0.1,1500000,500000,100698
2384,1/1/2021,7103492,Broker B,4000,0.1,500000,100000,44000
2389,1/1/2021,6310054,Broker B,4000,0.1,500000,100000,44000
2394,1/1/2021,17370471,Broker B,8880,0.1,1500000,500000,97680
2400,1/1/2021,15588078,Broker B,7298,0.1,1500000,500000,80281
2407,1/1/2021,11161363,Broker B,6363,0.1,1000000,250000,69994
2408,1/1/2021,23796856,Broker B,9711,0.1,2000000,1000000,106829
2410,1/1/2021,17190531,Broker B,9859,0.1,1500000,500000,108452
2413,1/1/2021,22568116,Broker B,12233,0.1,2000000,1000000,134570
2417,1/1/2021,6691654,Broker B,8117,0.1,500000,100000,89290
2420,1/1/2021,12598246,Broker B,6379,0.1,1000000,250000,70175
2425,1/1/2021,23600390,Broker B,9856,0.1,2000000,1000000,108424
2432,1/1/2021,19697329,Broker B,9993,0.1,1500000,500000,109933
2446,1/1/2021,6173218,Broker B,4781,0.1,500000,100000,52600
2449,1/1/2021,16409285,Broker B,8000,0.1,1500000,500000,88000
2450,1/1/2021,17826071,Broker B,8000,0.1,1500000,500000,88000
2455,1/1/2021,18775043,Broker B,9563,0.1,1500000,500000,105201
2463,1/1/2021,22646865,Broker B,11869,0.1,2000000,1000000,130569
2464,1/1/2021,16102397,Broker B,9154,0.1,1500000,500000,100698
2470,1/1/2021,14785332,Broker B,5500,0.1,1000000,250000,60500
2476,1/1/2021,15731220,Broker B,6861,0.1,1500000,500000,75479
2483,1/1/2021,18135765,Broker B,8160,0.1,1500000,500000,89766
2485,1/1/2021,12809189,Broker B,6870,0.1,1000000,250000,75579
2489,1/1/2021,24529176,Broker B,11854,0.1,2000000,1000000,130404
2500,1/1/2021,8195074,Broker B,4000,0.1,500000,100000,44000
2508,1/1/2021,22735205,Broker B,9993,0.1,2000000,1000000,109933
2509,1/1/2021,8699721,Broker B,4781,0.1,500000,100000,52600
2510,1/1/2021,18219568,Broker B,8000,0.1,1500000,500000,88000
2511,1/1/2021,1290484,Broker B,4000,0.1,500000,100000,44000
2529,1/1/2021,11830335,Broker B,7063,0.1,1000000,250000,77694
2531,1/1/2021,14073733,Broker B,7834,0.1,1000000,250000,86182
2534,1/1/2021,10866216,Broker B,5923,0.1,1000000,250000,65158
2546,1/1/2021,25375672,Broker B,14340,0.1,2000000,1000000,157749
2549,1/1/2021,9820571,Broker B,5528,0.1,500000,100000,60814
2551,1/1/2021,13358183,Broker B,5528,0.1,1000000,250000,60814
2554,1/1/2021,1337325,Broker B,5528,0.1,500000,100000,60814
2557,1/1/2021,21962011,Broker B,12726,0.1,2000000,1000000,139989
2561,1/1/2021,2338726,Broker B,7606,0.1,500000,100000,83676
2565,1/1/2021,17907414,Broker B,8000,0.1,1500000,500000,88000
2583,1/1/2021,3798821,Broker B,6657,0.1,500000,100000,73235
2584,1/1/2021,7518601,Broker B,6489,0.1,500000,100000,71381
2590,1/1/2021,5960408,Broker B,4000,0.1,500000,100000,44000
2603,1/1/2021,5527368,Broker B,6558,0.1,500000,100000,72139
2612,1/1/2021,18005013,Broker B,8150,0.1,1500000,500000,89653
2615,1/1/2021,19766602,Broker B,9279,0.1,1500000,500000,102073
2619,1/1/2021,22325029,Broker B,9699,0.1,2000000,1000000,106695
2620,1/1/2021,18774819,Broker B,8000,0.1,1500000,500000,88000
2638,1/1/2021,2695363,Broker B,7606,0.1,500000,100000,83676
2644,1/1/2021,15011915,Broker B,8760,0.1,1500000,500000,96364
2649,1/1/2021,15491040,Broker B,7390,0.1,1500000,500000,81291
2652,1/1/2021,19463183,Broker B,10184,0.1,1500000,500000,112031
2654,1/1/2021,30275657,Broker B,14559,0.1,2000000,1000000,160149
2655,1/1/2021,32430152,Broker B,15213,0.1,2000000,1000000,167353
2658,1/1/2021,5983948,Broker B,7054,0.1,500000,100000,77596
2660,1/1/2021,16470100,Broker B,8150,0.1,1500000,500000,89653
2661,1/1/2021,4195431,Broker B,6181,0.1,500000,100000,67999
2663,1/1/2021,4518548,Broker B,4781,0.1,500000,100000,52600
2677,1/1/2021,5582624,Broker B,5698,0.1,500000,100000,62678
2679,1/1/2021,5437759,Broker B,5758,0.1,500000,100000,63343
2683,1/1/2021,22609451,Broker B,9993,0.1,2000000,1000000,109933
2684,1/1/2021,18547743,Broker B,8880,0.1,1500000,500000,97680
2687,1/1/2021,21919698,Broker B,10459,0.1,2000000,1000000,115055
2695,1/1/2021,7480702,Broker B,6657,0.1,500000,100000,73235
2696,1/1/2021,2438628,Broker B,5364,0.1,500000,100000,59006
2703,1/1/2021,7098729,Broker B,4000,0.1,500000,100000,44000
2707,1/1/2021,22268379,Broker B,10615,0.1,2000000,1000000,116773
2711,1/1/2021,21767202,Broker B,12742,0.1,2000000,1000000,140166
2713,1/1/2021,9703500,Broker B,4000,0.1,500000,100000,44000
2714,1/1/2021,20234674,Broker B,8616,0.1,2000000,1000000,94776
2716,1/1/2021,9801188,Broker B,4000,0.1,500000,100000,44000
2717,1/1/2021,4284719,Broker B,4639,0.1,500000,100000,51036
2720,1/1/2021,18161898,Broker B,11517,0.1,1500000,500000,126687
2724,1/1/2021,2339657,Broker B,5150,0.1,500000,100000,56650
2728,1/1/2021,20121778,Broker B,10728,0.1,2000000,1000000,118013
2730,1/1/2021,7443905,Broker B,4000,0.1,500000,100000,44000
2733,1/1/2021,12854399,Broker B,7917,0.1,1000000,250000,87097
2734,1/1/2021,9989423,Broker B,7606,0.1,500000,100000,83676
2741,1/1/2021,7778907,Broker B,4996,0.1,500000,100000,54966
2746,1/1/2021,10798984,Broker B,7270,0.1,1000000,250000,79974
2748,1/1/2021,9641282,Broker B,5758,0.1,500000,100000,63343
2749,1/1/2021,1167504,Broker B,4996,0.1,500000,100000,54966
2751,1/1/2021,11237934,Broker B,5758,0.1,1000000,250000,63343
2755,1/1/2021,20341138,Broker B,12363,0.1,2000000,1000000,135999
2757,1/1/2021,6246498,Broker B,4000,0.1,500000,100000,44000
2759,1/1/2021,4722280,Broker B,4639,0.1,500000,100000,51036
2762,1/1/2021,3166647,Broker B,6657,0.1,500000,100000,73235
2766,1/1/2021,6178636,Broker B,5758,0.1,500000,100000,63343
2771,1/1/2021,18345969,Broker B,10161,0.1,1500000,500000,111775
2780,1/1/2021,10142589,Broker B,5698,0.1,1000000,250000,62678
2781,1/1/2021,13197248,Broker B,8327,0.1,1000000,250000,91606
2783,1/1/2021,13467628,Broker B,5500,0.1,1000000,250000,60500
2785,1/1/2021,12709020,Broker B,6759,0.1,1000000,250000,74349
2789,1/1/2021,10606167,Broker B,4928,0.1,1000000,250000,54212
2795,1/1/2021,18577451,Broker B,7834,0.1,1500000,500000,86182
2798,1/1/2021,10793810,Broker B,4639,0.1,1000000,250000,51036
2800,1/1/2021,1253099,Broker B,4639,0.1,500000,100000,51036
2804,1/1/2021,23033003,Broker B,10300,0.1,2000000,1000000,113301
2811,1/1/2021,17185339,Broker B,9279,0.1,1500000,500000,102073
2813,1/1/2021,10445413,Broker B,6657,0.1,1000000,250000,73235
2816,1/1/2021,9291334,Broker B,7170,0.1,500000,100000,78874
2818,1/1/2021,19453600,Broker B,10818,0.1,1500000,500000,119002
2827,1/1/2021,8927895,Broker B,4440,0.1,500000,100000,48840
2828,1/1/2021,17933200,Broker B,11517,0.1,1500000,500000,126687
2830,1/1/2021,17171312,Broker B,9279,0.1,1500000,500000,102073
2832,1/1/2021,17949922,Broker B,7858,0.1,1500000,500000,86438
2843,1/1/2021,16078386,Broker B,8000,0.1,1500000,500000,88000
2850,1/1/2021,2358674,Broker B,4000,0.1,500000,100000,44000
2852,1/1/2021,8321951,Broker B,4000,0.1,500000,100000,44000
2856,1/1/2021,28090386,Broker B,14780,0.1,2000000,1000000,162582
2866,1/1/2021,22845120,Broker B,9993,0.1,2000000,1000000,109933
2867,1/1/2021,11930810,Broker B,5500,0.1,1000000,250000,60500
2868,1/1/2021,11252087,Broker B,5364,0.1,1000000,250000,59006
2871,1/1/2021,3185658,Broker B,4308,0.1,500000,100000,47388
2876,1/1/2021,12434147,Broker B,5758,0.1,1000000,250000,63343
2879,1/1/2021,16822276,Broker B,8160,0.1,1500000,500000,89766
2890,1/1/2021,10028003,Broker B,5150,0.1,1000000,250000,56650
2891,1/1/2021,21708705,Broker B,12218,0.1,2000000,1000000,134400
2895,1/1/2021,2502144,Broker B,4928,0.1,500000,100000,54212
2899,1/1/2021,21381669,Broker B,8616,0.1,2000000,1000000,94776
2903,1/1/2021,25479124,Broker B,10496,0.1,2000000,1000000,115464
2907,1/1/2021,8454235,Broker B,4639,0.1,500000,100000,51036
2910,1/1/2021,3439312,Broker B,4639,0.1,500000,100000,51036
2911,1/1/2021,6486568,Broker B,6116,0.1,500000,100000,67285
2913,1/1/2021,11160699,Broker B,7840,0.1,1000000,250000,86240
2914,1/1/2021,24016397,Broker B,11043,0.1,2000000,1000000,121476
2915,1/1/2021,5792506,Broker B,6371,0.1,500000,100000,70083
2925,1/1/2021,7838743,Broker B,5758,0.1,500000,100000,63343
2927,1/1/2021,8463320,Broker B,4639,0.1,500000,100000,51036
2932,1/1/2021,7504332,Broker B,5150,0.1,500000,100000,56650
2936,1/1/2021,25306043,Broker B,13315,0.1,2000000,1000000,146470
2944,1/1/2021,16549091,Broker B,8000,0.1,1500000,500000,88000
2951,1/1/2021,23055593,Broker B,9563,0.1,2000000,1000000,105201
2956,1/1/2021,13118110,Broker B,7270,0.1,1000000,250000,79974
2958,1/1/2021,33540092,Broker B,16217,0.1,2000000,1000000,178397
2959,1/1/2021,19132223,Broker B,8880,0.1,1500000,500000,97680
2960,1/1/2021,23788133,Broker B,14126,0.1,2000000,1000000,155388
2961,1/1/2021,11157350,Broker B,5690,0.1,1000000,250000,62599
2964,1/1/2021,21516675,Broker B,12742,0.1,2000000,1000000,140166
2972,1/1/2021,17748196,Broker B,8616,0.1,1500000,500000,94776
2978,1/1/2021,10082617,Broker B,5500,0.1,1000000,250000,60500
2982,1/1/2021,17356164,Broker B,8098,0.1,1500000,500000,89086
2998,1/1/2021,12874903,Broker B,7601,0.1,1000000,250000,83620
3,1/1/2021,3638048,Broker C,5528,0.1,500000,100000,60814
4,1/1/2021,7666820,Broker C,4639,0.1,500000,100000,51036
5,1/1/2021,14689881,Broker C,5923,0.1,1000000,250000,65158
6,1/1/2021,8639838,Broker C,4308,0.1,500000,100000,47388
7,1/1/2021,21651453,Broker C,9563,0.1,2000000,1000000,105201
12,1/1/2021,12427390,Broker C,5934,0.1,1000000,250000,65284
20,1/1/2021,1404265,Broker C,4781,0.1,500000,100000,52600
25,1/1/2021,19175613,Broker C,10148,0.1,1500000,500000,111634
30,1/1/2021,10458650,Broker C,5150,0.1,1000000,250000,56650
45,1/1/2021,6206282,Broker C,6657,0.1,500000,100000,73235
51,1/1/2021,24504458,Broker C,13723,0.1,2000000,1000000,150958
56,1/1/2021,16188399,Broker C,7380,0.1,1500000,500000,81189
60,1/1/2021,12894018,Broker C,7917,0.1,1000000,250000,87097
68,1/1/2021,2420592,Broker C,4000,0.1,500000,100000,44000
72,1/1/2021,15171965,Broker C,8000,0.1,1500000,500000,88000
78,1/1/2021,16847928,Broker C,8160,0.1,1500000,500000,89766
81,1/1/2021,18564043,Broker C,8616,0.1,1500000,500000,94776
83,1/1/2021,19729866,Broker C,8000,0.1,1500000,500000,88000
95,1/1/2021,14226507,Broker C,7375,0.1,1000000,250000,81134
96,1/1/2021,10326113,Broker C,5758,0.1,1000000,250000,63343
97,1/1/2021,45676038,Broker C,15680,0.1,2000000,1000000,172481
100,1/1/2021,18360338,Broker C,8760,0.1,1500000,500000,96364
104,1/1/2021,20708961,Broker C,8880,0.1,2000000,1000000,97680
105,1/1/2021,19981516,Broker C,10161,0.1,1500000,500000,111775
107,1/1/2021,17660966,Broker C,12363,0.1,1500000,500000,135999
111,1/1/2021,3680862,Broker C,6853,0.1,500000,100000,75384
112,1/1/2021,9306173,Broker C,5150,0.1,500000,100000,56650
121,1/1/2021,13811684,Broker C,7601,0.1,1000000,250000,83620
125,1/1/2021,13454211,Broker C,5500,0.1,1000000,250000,60500
131,1/1/2021,13877256,Broker C,7390,0.1,1000000,250000,81291
136,1/1/2021,8933415,Broker C,6116,0.1,500000,100000,67285
149,1/1/2021,11484524,Broker C,6363,0.1,1000000,250000,69994
150,1/1/2021,8885497,Broker C,4308,0.1,500000,100000,47388
158,1/1/2021,19750988,Broker C,11517,0.1,1500000,500000,126687
168,1/1/2021,18208699,Broker C,8499,0.1,1500000,500000,93499
172,1/1/2021,2342474,Broker C,4308,0.1,500000,100000,47388
176,1/1/2021,9045099,Broker C,4000,0.1,500000,100000,44000
183,1/1/2021,14951468,Broker C,6379,0.1,1000000,250000,70175
184,1/1/2021,16220526,Broker C,8150,0.1,1500000,500000,89653
189,1/1/2021,6980644,Broker C,7380,0.1,500000,100000,81189
190,1/1/2021,13649724,Broker C,6101,0.1,1000000,250000,67115
193,1/1/2021,17942342,Broker C,8616,0.1,1500000,500000,94776
195,1/1/2021,1171453,Broker C,4996,0.1,500000,100000,54966
199,1/1/2021,25238073,Broker C,12233,0.1,2000000,1000000,134570
201,1/1/2021,3285678,Broker C,4308,0.1,500000,100000,47388
203,1/1/2021,4349826,Broker C,4000,0.1,500000,100000,44000
204,1/1/2021,25836651,Broker C,15233,0.1,2000000,1000000,167564
205,1/1/2021,1728902,Broker C,6371,0.1,500000,100000,70083
209,1/1/2021,17345262,Broker C,8000,0.1,1500000,500000,88000
212,1/1/2021,14641732,Broker C,5923,0.1,1000000,250000,65158
218,1/1/2021,20171538,Broker C,9563,0.1,2000000,1000000,105201
220,1/1/2021,3702323,Broker C,5364,0.1,500000,100000,59006
221,1/1/2021,4738272,Broker C,4308,0.1,500000,100000,47388
222,1/1/2021,12797340,Broker C,7375,0.1,1000000,250000,81134
223,1/1/2021,6055152,Broker C,4639,0.1,500000,100000,51036
224,1/1/2021,16417783,Broker C,8616,0.1,1500000,500000,94776
227,1/1/2021,17300850,Broker C,7840,0.1,1500000,500000,86240
229,1/1/2021,16239918,Broker C,8616,0.1,1500000,500000,94776
232,1/1/2021,11188157,Broker C,5923,0.1,1000000,250000,65158
234,1/1/2021,1048232,Broker C,4000,0.1,500000,100000,44000
236,1/1/2021,13774486,Broker C,7170,0.1,1000000,250000,78874
239,1/1/2021,1418971,Broker C,4639,0.1,500000,100000,51036
244,1/1/2021,12803949,Broker C,6861,0.1,1000000,250000,75479
257,1/1/2021,11129138,Broker C,7170,0.1,1000000,250000,78874
259,1/1/2021,27234114,Broker C,14340,0.1,2000000,1000000,157749
262,1/1/2021,7921457,Broker C,5758,0.1,500000,100000,63343
265,1/1/2021,14718040,Broker C,8749,0.1,1000000,250000,96242
269,1/1/2021,5172842,Broker C,5758,0.1,500000,100000,63343
271,1/1/2021,16804876,Broker C,7081,0.1,1500000,500000,77895
275,1/1/2021,6335102,Broker C,7875,0.1,500000,100000,86635
280,1/1/2021,6507886,Broker C,5927,0.1,500000,100000,65202
281,1/1/2021,2866541,Broker C,4308,0.1,500000,100000,47388
283,1/1/2021,11210859,Broker C,5923,0.1,1000000,250000,65158
285,1/1/2021,9433573,Broker C,5758,0.1,500000,100000,63343
289,1/1/2021,14597724,Broker C,5923,0.1,1000000,250000,65158
292,1/1/2021,5629248,Broker C,5690,0.1,500000,100000,62599
295,1/1/2021,21841920,Broker C,9859,0.1,2000000,1000000,108452
296,1/1/2021,3399394,Broker C,6566,0.1,500000,100000,72230
304,1/1/2021,6687135,Broker C,5927,0.1,500000,100000,65202
307,1/1/2021,5890289,Broker C,5150,0.1,500000,100000,56650
313,1/1/2021,25622650,Broker C,14814,0.1,2000000,1000000,162954
316,1/1/2021,15308021,Broker C,5923,0.1,1500000,500000,65158
317,1/1/2021,6672818,Broker C,7170,0.1,500000,100000,78874
324,1/1/2021,16308587,Broker C,6575,0.1,1500000,500000,72325
328,1/1/2021,6531893,Broker C,7840,0.1,500000,100000,86240
329,1/1/2021,14179664,Broker C,8499,0.1,1000000,250000,93499
332,1/1/2021,26955910,Broker C,11149,0.1,2000000,1000000,122648
333,1/1/2021,12601159,Broker C,6870,0.1,1000000,250000,75579
342,1/1/2021,15009122,Broker C,8000,0.1,1500000,500000,88000
343,1/1/2021,9897016,Broker C,4000,0.1,500000,100000,44000
344,1/1/2021,1543392,Broker C,5758,0.1,500000,100000,63343
351,1/1/2021,2788665,Broker C,4000,0.1,500000,100000,44000
357,1/1/2021,13977053,Broker C,10161,0.1,1000000,250000,111775
365,1/1/2021,17374922,Broker C,8000,0.1,1500000,500000,88000
369,1/1/2021,20539831,Broker C,8880,0.1,2000000,1000000,97680
374,1/1/2021,5773031,Broker C,5758,0.1,500000,100000,63343
376,1/1/2021,18455247,Broker C,7834,0.1,1500000,500000,86182
380,1/1/2021,9920227,Broker C,4000,0.1,500000,100000,44000
384,1/1/2021,5631214,Broker C,7407,0.1,500000,100000,81477
393,1/1/2021,1366283,Broker C,5364,0.1,500000,100000,59006
400,1/1/2021,14404558,Broker C,6575,0.1,1000000,250000,72325
401,1/1/2021,7807741,Broker C,4440,0.1,500000,100000,48840
409,1/1/2021,2192904,Broker C,6296,0.1,500000,100000,69259
410,1/1/2021,2883408,Broker C,6566,0.1,500000,100000,72230
411,1/1/2021,13527266,Broker C,5923,0.1,1000000,250000,65158
416,1/1/2021,22237742,Broker C,9993,0.1,2000000,1000000,109933
417,1/1/2021,22388918,Broker C,12726,0.1,2000000,1000000,139989
429,1/1/2021,12521344,Broker C,5500,0.1,1000000,250000,60500
431,1/1/2021,2356722,Broker C,6558,0.1,500000,100000,72139
433,1/1/2021,11444335,Broker C,6657,0.1,1000000,250000,73235
440,1/1/2021,8630092,Broker C,6181,0.1,500000,100000,67999
444,1/1/2021,6754723,Broker C,4996,0.1,500000,100000,54966
449,1/1/2021,11564991,Broker C,5307,0.1,1000000,250000,58386
450,1/1/2021,8226218,Broker C,4639,0.1,500000,100000,51036
453,1/1/2021,6040741,Broker C,7840,0.1,500000,100000,86240
458,1/1/2021,15197812,Broker C,8160,0.1,1500000,500000,89766
467,1/1/2021,15517660,Broker C,8000,0.1,1500000,500000,88000
474,1/1/2021,9565336,Broker C,6181,0.1,500000,100000,67999
477,1/1/2021,14492567,Broker C,8499,0.1,1000000,250000,93499
479,1/1/2021,1905091,Broker C,4000,0.1,500000,100000,44000
481,1/1/2021,10099819,Broker C,6109,0.1,1000000,250000,67200
482,1/1/2021,9922740,Broker C,6371,0.1,500000,100000,70083
483,1/1/2021,15187583,Broker C,6870,0.1,1500000,500000,75579
485,1/1/2021,7172442,Broker C,5521,0.1,500000,100000,60738
487,1/1/2021,4657843,Broker C,4000,0.1,500000,100000,44000
488,1/1/2021,22688406,Broker C,9563,0.1,2000000,1000000,105201
493,1/1/2021,9902124,Broker C,4308,0.1,500000,100000,47388
496,1/1/2021,8335511,Broker C,4639,0.1,500000,100000,51036
505,1/1/2021,27567294,Broker C,12742,0.1,2000000,1000000,140166
507,1/1/2021,20309035,Broker C,7834,0.1,2000000,1000000,86182
512,1/1/2021,11899644,Broker C,6379,0.1,1000000,250000,70175
513,1/1/2021,5910518,Broker C,4308,0.1,500000,100000,47388
519,1/1/2021,11200101,Broker C,5500,0.1,1000000,250000,60500
524,1/1/2021,6109472,Broker C,4308,0.1,500000,100000,47388
526,1/1/2021,4634719,Broker C,5758,0.1,500000,100000,63343
527,1/1/2021,23793845,Broker C,11517,0.1,2000000,1000000,126687
529,1/1/2021,10743841,Broker C,4781,0.1,1000000,250000,52600
545,1/1/2021,23264118,Broker C,14126,0.1,2000000,1000000,155388
546,1/1/2021,8434369,Broker C,4639,0.1,500000,100000,51036
547,1/1/2021,19216078,Broker C,8000,0.1,1500000,500000,88000
557,1/1/2021,18116212,Broker C,10161,0.1,1500000,500000,111775
558,1/1/2021,16101248,Broker C,8000,0.1,1500000,500000,88000
561,1/1/2021,16181533,Broker C,6575,0.1,1500000,500000,72325
565,1/1/2021,7078300,Broker C,5934,0.1,500000,100000,65284
566,1/1/2021,14821937,Broker C,7081,0.1,1000000,250000,77895
567,1/1/2021,30938752,Broker C,15213,0.1,2000000,1000000,167353
577,1/1/2021,2750405,Broker C,4000,0.1,500000,100000,44000
578,1/1/2021,9089485,Broker C,5150,0.1,500000,100000,56650
581,1/1/2021,20408668,Broker C,9279,0.1,2000000,1000000,102073
582,1/1/2021,13597553,Broker C,5923,0.1,1000000,250000,65158
583,1/1/2021,12758155,Broker C,6575,0.1,1000000,250000,72325
584,1/1/2021,7362828,Broker C,6371,0.1,500000,100000,70083
586,1/1/2021,5192071,Broker C,5934,0.1,500000,100000,65284
587,1/1/2021,5431024,Broker C,4639,0.1,500000,100000,51036
588,1/1/2021,2213970,Broker C,6853,0.1,500000,100000,75384
592,1/1/2021,6101657,Broker C,4639,0.1,500000,100000,51036
600,1/1/2021,13225180,Broker C,5500,0.1,1000000,250000,60500
602,1/1/2021,15374865,Broker C,7601,0.1,1500000,500000,83620
604,1/1/2021,5128350,Broker C,6109,0.1,500000,100000,67200
605,1/1/2021,1868476,Broker C,5758,0.1,500000,100000,63343
613,1/1/2021,16091474,Broker C,7375,0.1,1500000,500000,81134
619,1/1/2021,8688303,Broker C,4781,0.1,500000,100000,52600
624,1/1/2021,9556955,Broker C,7867,0.1,500000,100000,86547
626,1/1/2021,21709790,Broker C,11517,0.1,2000000,1000000,126687
627,1/1/2021,5950390,Broker C,7849,0.1,500000,100000,86349
632,1/1/2021,21893322,Broker C,11517,0.1,2000000,1000000,126687
639,1/1/2021,14738845,Broker C,8160,0.1,1000000,250000,89766
641,1/1/2021,18810250,Broker C,8616,0.1,1500000,500000,94776
649,1/1/2021,9673874,Broker C,5364,0.1,500000,100000,59006
660,1/1/2021,6624566,Broker C,7390,0.1,500000,100000,81291
673,1/1/2021,10923840,Broker C,4996,0.1,1000000,250000,54966
679,1/1/2021,27459221,Broker C,14780,0.1,2000000,1000000,162582
684,1/1/2021,7303455,Broker C,5364,0.1,500000,100000,59006
686,1/1/2021,5965764,Broker C,7624,0.1,500000,100000,83868
688,1/1/2021,8247925,Broker C,4781,0.1,500000,100000,52600
689,1/1/2021,12849454,Broker C,7279,0.1,1000000,250000,80074
690,1/1/2021,13741689,Broker C,5500,0.1,1000000,250000,60500
691,1/1/2021,15929572,Broker C,8499,0.1,1500000,500000,93499
699,1/1/2021,7132441,Broker C,7390,0.1,500000,100000,81291
701,1/1/2021,23091699,Broker C,11854,0.1,2000000,1000000,130404
710,1/1/2021,17795328,Broker C,8000,0.1,1500000,500000,88000
718,1/1/2021,16805263,Broker C,7081,0.1,1500000,500000,77895
